"id","user_id","movie_id","content_review"
2623,1,615678,"That was crap!

the cast in this deserved better."
2624,1,615678,"This movie was scheduled to release in early 2020 but due to the pandemic it was pushed back a year and I think due to its late release, there was just a lack of attention to mastering its release. Although this was considered a comedy, they producers attempted to create a somewhat heartfelt storyline that was just a complete miss. The most confusing issue I had with this movie was its target audience. Most “jokes” were for mature adults but the slapstick vibe the movie portrayed was just messy. Unfortunately, it appeared both main actresses just gave about 50% of their effort. This movie lacked personality, an entertainment factor, and a good storyline."
2625,1,615678,"This movie made me laugh at a time when I needed to laugh. Wgat’s wrong with that?

I think a lot of viewers, and not just paid critics who have to watch everything, started watching Thunder Force knowing they would hate it. Then they watched a few minutes of it and quickly slapped a low rating on it. I don’t think it is a 10 star movie, or even close, but I rated it that way for the same reason some people gave it a 1: because I can - Nyah-Nyah. But seriously, I wanted to offered at least one of the throwaway one-star ratings.

This is not a serious superhero movie; it is not a plot-driven, thoughtful satire. It is a zany romp, a rollicking slice of slapstick. It is replete with physical humor, which is Melissa McCarthy’s forte, our 21st century Lucille Ball channeling Harold Lloyd.

For the predominantly young men who totally trashed this, superheroing is serious business. Well, Marvel, DC universes, welcome to the Comedy Universe. We are sorry this film offends you, as we were regretful that My Spy offended the serious Bond or LeCarre fan - or maybe we aren’t sorry.

I just watched the preview again and laughed where I laughed the first time. 

Life can be grim and like I said, sometimes you need a laugh. Hmm, is this still on Netflix?"
2626,1,615678,"Let me say upfront that I am a `Melissa McCarthy` fan, and that is probably because I enjoy her brand of humor. I expect there are some who would not agree with me but I am entitled to my opinion. Having said that, I was not disappointed with the storyboard for Thunder Force. The humor may have been geared to an older audience, but the combination of Octavia and Melissa was a good match. I found the `woke` inserts about the two dads and the little girl, combined with the grandmother suggesting they would make a great couple to be offensive and unnecessary to tell this story. But that is Hollywood for you, take every opportunity to brainwash the audience. If you could get past those instances, Thunder Force was both entertaining and funny. ⭐⭐⭐⭐"
2627,1,9358,"Buckle up.

Kimberly Corman has a terrifying vision that a highway pile up will claim her life and that of her friends. Blocking the entrance with her car, Kimberly watches in horror as the crash unfolds, thus saving her life and that of the people in the queue behind her. But the grim reaper is not impressed and he`s coming to claim the deaths of all those who should have died in the crash.

For a sequel to truly work well it has to come up with something fresh, otherwise why do a sequel eh? Well the makers of Final Destination 2 choose to use the basic same formula of the hugely enjoyable first film, only adding more black humour into the crazy death design broth. Opening with a quite horrific highway pile up, FD 2 then takes us on a journey that sees an assortment of folk offed in various and gruesome ways. The story remains the same as the first film, even though writers Bress and Gruber think they are being intricate by weaving this plot into the original story, but ultimately it`s just a devilishly nonsense fun picture. Ali Larter returns for a second helping, and she in turn is joined by a bunch of no mark actors waiting for death, which is perfectly fine for the genre discerning fan.

This is a riot, and as long as you don`t look too deep into it (why would you really?) you may just find yourself having a real good time. 7/10"
2628,1,9358,"***Solid sequel, maybe a notch better than the first film***

The first ""Final Destination"" movie from 2000 was a rather innovative `Dead Teenager Movie` in that the killer was Death itself, the Grim Reaper, as an invisible spiritual presence. A group of people, mostly youths, escape a great tragedy due to a premonition of one of them and the rest of the movie involves the Grim Reaper systematically slaying those who cheated Death in various creative ways, usually involving an unlikely chain reaction. The opening tragedy in the first film was a plane crash; in this second film from 2003 it`s a horrible highway pile-up; in the third it`s a roller-coaster mishap and so on.

There are currently five films in the franchise and they all tell the same basic story with different characters and some nuances; they’re all of the same high quality of technical filmmaking. Whether you prefer one or another depends on whether you like the cast and the death sequences (and the locations) because, other than these factors, they`re all basically the same, although the fifth film throws in an interesting new twist (Death’s victim can find a substitute).

Ali Larter returns as a secondary protagonist while A.J. Cook takes the reigns of the `final girl.’ Keegan Connor Tracy also has a considerable role in the female department while Sarah Carter has a smaller part. While this is a quality assortment of women, the creators coulda done more with them. On the opposite side of the gender spectrum Michael Landes stars as a state trooper. Jonathan Cherry, Terrence `T.C.` Carson and James Kirk are also on hand. Their importance to the story is in that order. Meanwhile Tony Todd makes his second of four appearances in the series as a mortician who curiously knows more than he should.

I actually like this one a little better than the first one, but like that film, the second half isn’t as strong as the first. Is the final scene supposed to be horrific? Cuz it made me bust out laughing.

The film runs 1 hour, 30 minutes and was shot in the Vancouver, British Columbia, area, including Campbell River (although the events take place around New York City).

GRADE: B/B-"
2644,1,36557,"i liked Daniel Craig more as the right bond with action, charm, cunning all in one"
2870,1,146233,"MUST SEE MOVIES BEFORE YOU DIE,
another masterpiece by Hugh Jackman, surprising plot-twist!!"
2871,1,146233,"Be prepared for the worst, but hope for the best. Pray for the best, but prepare for the worst. 

Prisoners is directed by Denis Villeneuve and written by Aaron Guzikowski. It stars Hugh Jackman, Jake Gyllenhaal, Viola Davis, Terence Howard, Maria Bello, Melissa Leo and Paul Dano. Music is by  Jóhann Jóhannsson and cinematography by Roger Deakins.

When Keller Dover`s (Jackman) daughter and her friend go missing, he takes matters into his own hands...

At first glance of the plot synopis, one could be forgiven for thinking this is yet another revenge thriller filled out by police procedural side-bars. How pleasant to find that Prisoners has more to offer than a simple who is the criminal? And just how far will a vengeful father go to satiate his grief?.

Prisoners is such an apt title because all the main players here are trapped by either mental fragility or victims of their innocence, guilt or chaotic impulses. It`s a multi stranded character piece that poses many questions, while of course it has a big mystery element. The narrative features a whole host of clues that might be something, or not, unanswered questions dangle throughout until the finale reveals thge edgy secrets.

It`s safe to say that the themes at work here are dark and upsetting, with the core abduction thread siddling up against horredous back stories, torture and religious mania. Gruzikowski`s screenplay is quality, mesmerising even, there`s no lazy filler or extranous sequences, even as the jigsaw pieces are put together in the last quarter, you may find yourself wondering how you missed something so simple?.

This was Villeneuve`s first English language picture, and it`s not hard to see why he was highly touted as one of the next big director beings - his output that followed subsequently bears this out. His control of mood and pacing is superb, his garnering of high quality perfs from his cast (notably Jackman and Gyllenhaal) is impressive, and his teaming with the great Deakins is a match made in photographic heaven.

This is adult film making, a thriller designed to illicit emotional responses from the audience. Relentless and powerful, a troubling examination of the human conditioning in various guises - and we are witnesses. 9/10"
2629,1,722778,"Calling this a ""coming-of-age"" film is like calling Bud Lite a beer. They`re not in the same class. I compare this film to my other favorite re-telling of a seminal childhood memory - Joanna Hogg`s Souvenir.

The great Austrian poet, Rainer Maria Rilke, once wrote ""For it is not yet the memories themselves. Not till they have turned to blood within us, to glance and gesture, nameless and no longer to be distinguished from ourselves - not till then can it happen that in a most rare hour the first word of a verse arises in their midst and goes forth from them."" And that is visible here. Sorrentino writes this film in his own nameless, demential blood. I laughed. I cried. This film is one of those rare captures of the human condition. This is a brilliant piece of storytelling with masterful direction and top-notch acting.

That`s all I have to say."
2630,1,675319,Disappointing would be a positive word to use for `zone 414` maybe even a little generous. A decent cast could not pull a positive result out of an otherwise lame story. I would class this between a bad sex movie (not that there are any good ones) and an unnecessary string of profanity and perversion. Pretty sure there are much better movies to pass the time.⭐⭐
2631,1,749274,"Still going strong, Eastwood does not disappoint in his latest movie. And yes, there was even a few minutes of action.⭐⭐⭐⭐⭐"
2632,1,749274,"This film was fine, but for me not quite what i expect from Eastward’s more recent efforts. His acting was good in his laid back style and carried the movie in places, I thought, but I was a bit distracted by the more lackluster performance of a few others. Dwight Yoakum, for example, whose singing I have always enjoyed, seemed to deliver his lines woodenly at times.

But I won’t dwell on critiquing here and there. Overall it was watchable. It just seems like it could have shown more spark if Eastward had lit a fire under a few butts during some of the scenes. Maybe by planting that doleful, slow-burn stare on them, hand twitching near the holster that wasn’t there."
2633,1,17654,"This was an outstanding debut by the New Zealander Blomkamp. Consistently enthralling and keeping one at the edge of his seat. THIS is a recent film, like `Master and Commander: The Far Side of the World`, that should have spawned sequels. Much better than his follow-up, `Elysium` (I haven`t watched any others he`s made since; hope he doesn`t end up a cinematic one-trick pony like M. Night Shyamalan...)."
2634,1,17654,"Great watch, will watch again, and highly recommended.

This has a wonderfully exciting premise: alien refugees on Terra, how Terrans react and how the aliens react.  The premise, as delivered, has some odd holes in though: it`s specified that all of the crew have died, mysteriously, and no one knows how to operate the ship, but it`s been in the air for some time.  The idea of gravity alone should have motivated Johannesburg to evacuate, but their government interaction seems decidedly weak.

The advantage of setting the story in South Africa, for an American audience, is that it`s a very capitalistic society where they speak chiefly English: it`s very similar to being set in Mexico and using Mexican Cartels instead of Nigerian gangs.

So if we accept that we haven`t been able to extract an incident report, that we`re not able to move the ship, and none of the xenos can move the ship, then the premise includes that one xenos knows what to do.  One would think that he just talks to someone and he gets all his people off planet, but since he`s smart enough to do what he`s been doing for 20 years, then he knows not to trust anyone.  But this self-serving principle is key to understanding character motivations going forward.

The writing in this is so good, along with the effects, and performance delivery.  As Vickis deals with his transformation, it prompts so many philosophical questions of what it is to be a person / human / xenos, a citizen, a government agent.  It also sort of resembles a gangsta / heist movie at parts, as opposed to a anti-government escapee.

If any of the deep stuff worried you, then be at ease that this movie has plenty of explosions, gunfire and sci-fi goodness.  It`s also filled with some silly cliches that serve the points of the story, but there are several points in this movie that I have to shake my head at.  The motivations don`t make sense unless you`re reminded that everyone, including the protagonists, are (forced) in a self-serving mindset and it`s about what they can do for themselves, even when working together with the contrast being, of course, that only when anyone is cooperating that anyone gets anywhere.

This is such a great watch, and if you like sci-fi styled stuff, and don`t mind the South African setting (""Chappie"" is another one), then definitely give this a watch."
2635,1,652004,"I don’t watch many horror films at all. It just isn’t a genre I care for. The one exception I tend to make is if a horror flick is laced with humor. The Wolf of Snow Hollow has humor, some of it subtle and situational.

But as it happens, there was a second reason I wanted to watch this movie, and that is Robert Forster. I have always liked his work, and this is his last film, I believe, and it is dedicated to him in the credits. Without him in it, I would still have watched it. It kept me just interested and entertained enough to stick with it. The ensemble cast does a pretty good job wiyh a reasonable intelligent plot and script. I don’t imagine I will feel compelled to watch it again, but I don’t regret the time it took to watch it once."
2636,1,635302,Waited for so long to see this and at the end it did not disappoint. It`s a rich story of the demon slayer and stuck in a world of weirdness and dreams. stuff gets real on the train and ends up being a filler for the series of the beginning for the next series I assume . Good watch for a weekend.
2637,1,635302,"THIS ANIMATION IS AWESOME!!!!!

Idiot fan : Yes, but what do you mean aw--?

**AWESOME!!!**

Idiot fan : Umm...yes.  I got that.  But--?

Look at me!!  Look.  At.  My.  Mouth.  **AWESOME!!!**

Idiot fan : >sigh--

**AWWWWWWWWWWWWWWWWWWWWESOME!!!!**

Idiot fan : [stares] ...  Thank you.

You`re welcome.  ....  Don`t forget.  This animation`s--

Idiot fan : I know!  [in low uninspired voice w/ jazz hands] ""Awwwwsome!""

NO!!  Season two is going to be **MEGA-AWESOME!!!**"
2638,1,635302,"Demon Slayer: Mugen Train won’t make you a fan of the franchise if you aren’t already, but it will absolutely strengthen your love for it if you’re already an established fan. It’s also an anime film that covers just about everything; it tries to tear at your heartstrings, it has two awesomely sinister villains, it has significantly kick-ass action sequences, and it further develops a supporting character you were only briefly introduced to previously. Mugen Train is outrageously funny and action packed and is an impressive feat of animation even if you aren’t an anime fan. 

Full review: https://geekshavegame.com/demon-slayer-mugen-train-review-drawn-to-a-tasty-flame/"
2639,1,13475,"**The following is a long form review that I originally wrote in 2013**

I did like _Star Trek_. I did not, however, appear to like it as much as the rest of the whole damn planet.

I appreciate the decent helping of Australian actors in the mix (like personal favourite Chris Hemsworth, above). I can get behind the colourful and impressive special effects spectacle. Most of all I dig the reboot angle they pulled. The whole time travel/tangent universe thing is the perfect breeding of remaining true to the original, while still not constricting themselves to the old canon. Fantastic idea.

But I didn’t love it. I’m a big fan of origin stories, but I personally feel that _Star Trek_ never really breached past that point. The first half was brilliant, getting to know the characters, the world, the ideals, everything. But in the latter half it seems they just sort of went “Well, we spent a bunch of time doing stuff good, but now we don’t have enough time left to make an actual movie out of this… Oh well, just chuck an hour of lasers in there and we’ll worry about that next film!” which just isn’t good enough. When _Into Darkness_ comes out later this year, the format will probably pay off, but looking at the merits of Star Trek alone, I think it fell short.

Simon Pegg (_Hot Fuzz, Shaun of the Dead_) as the new Scotty and Zachary Quinto (_American Horror Story, Heroes_) as the new Spock were both solid choices, but other casting decisions like Winona Ryder (_Black Swan, Alien: Resurrection_) as Spock’s mother were an off-shot in the worst possible way.

I suppose though, in science fiction, it’s often safety first and little steps. As a member of what is probably the most frowned upon of the genres, I wish this Star Trek reboot all the best in its inevitable future, and it seems it will make good use of it. But for now, the solo film itself didn’t reach as far as I felt it could have with a little harder work towards the end.

62%

_-Gimly_"
2640,1,13475,"A franchise re-energised-big time! 
 
It`s not an understatement to say that the news of a new Star Trek movie was met in equal measure by suspicion and pretty low expectations. Step forward J.J. Abrams to direct it, and many wondered while the guy behind TV series ""Lost"" and ""Mission Impossible III"" would want to dabble on hallowed sci-fi turf?. Things were further eyebrow raising when Abrams openly admitted to not having been a fan of the original show so cherished by a legion of Trekkies. Then news came of the film being a prequel, based around the Starfleet Academy and the coming together of what we know as the U.S.S. Enterprise crew. ""Ooh that will be a tough one to carry off"" said many, ""Kirk & Spock as young spunkers - surely not"" they said. Well not only did Abrams pull it off as it were, he simultaneously appeased most Trekkies whilst garnering a whole new generation of sci-fi observers. Budgeted at $140,000,000, Abrams Star Trek went on to gross Worldwide $384,953,778. Figures that, even allowing for the huge fan-base that the franchise has, show that many first timers not only went to see it - but also that they enjoyed it so much they went back for second helpings. I know I did.

The success of the film isn`t hard to fathom, because although Abrams upped the action quota (with a number of breath taking and eye appealing sequences) he also dispensed with much of the sci-fi psycho babble that has blighted some of the previous filmic instalments in this most up and down of franchise`s. Sure there`s stuff in there for the discerning fan, with a time travelling revenge plot at its axis, how could there not be?, But Abrams and his writers (Roberto Orci /Alex Kurtzman) keep it simple, savvy and sexy. They smartly link to Trek lore with a crucial plot and character development featuring the Kobayashi Maru, while pain, emotional conflict and personal crisis all feature heavily. This is, one can ""logically"" say, a spiky post 9/11 Trek movie. There`s even room for a romantic strand, a strand that is tender and fits the whole make-up of the piece perfectly. All of which only works because the cast are, in the main, producing great work.

Getting Leonard Nimoy to appear in a small, but crucial role, is nothing short of being a master-stroke. His presence keeps the all important essence of Star Trek within what is ultimately a reboot. It`s like a father figure watching over proceedings, making not only the cast feel safe, but also us the viewers. The youngsters in the cast are impressive, Chris Pine (Kirk), Zachary Quinto (Spock) and Zoe Saldaña (Uhura) lead from the fresh faced front. While Karl Urban (Bones McCoy) and Simon Pegg (Scotty) impact with comic relief that aids instead of hinders the plot developments. Villain duties falls to Eric Bana as Romulan Captain Nero, he`s a touch miffed is Nero, and Bana brings the character`s vengeful pain vividly to life. While Bruce Greenwood as Captain Christopher Pike adds a touch of class that he almost always seems to do.

This U.S.S. Enterprise has launched itself in another direction, and yes, it`s boldly going where no-one has boldly gone before. It is, all told, a bona fide blockbuster with brains and balls. The like of which has sadly been missing from many a modern era summer release. Yes it`s not all perfect, the odd scene could quite easily have been jettisoned, and some accents need a bit of fine tuning, but they are very minor complaints. A triumph from Abrams and his team - note the Stardate in the ships log, for this is a noteworthy moment in modern sci-fi cinema. Now comes perhaps a bigger challenge, the notoriously difficult second film...  10/10"
2641,1,522444,"`Black Water: Abyss` should have been a shrewd, scary situational suspense film along the lines of Alexandra Aja`s minor classic `Crawl` or Jaume Collet-Serra`s underrated `The Shallows`, but a low budget, slack pacing and a lack of ideas sinks this one to the bottom of the swamp.
- Jake Watt

Read Jake`s full article...
https://www.maketheswitch.com.au/article/review-black-water-abyss-abyss-mally-shoddy"
2645,1,36557,"Great James Bond movie and perfect debut for Daniel Craig. He may, at least in the last couple outings, resent the role, he makes for a bruiser version of the character. Pierce Brosnan is still my favorite as his movies came out in the 90s (i.e. the years for watching Bond movies), but this was an all around great film, not to mention the lovely Eva Green coming on to the scene. **4.5/5**"
2646,1,36557,"_**Daniel Craig debuts as Bond**_

Based on Ian Fleming’s novel, “Casino Royale” (2006) goes back to the beginning with James Bond (Daniel Craig) earning his 00 status with MI6. ‘M’ (Judi Dench) then sends Bond after a private banker who funds terrorists (Mads Mikkelsen), which leads to action in Madagascar, a poker game & romance in the Bahamas, thwarting the destruction of a prototype airliner in Miami, a high-stakes tournament at the Casino Royale in Montenegro and a thrilling finale in Venice. Caterina Murino and Eva Green also appear on the feminine front.

Craig is more rough-hewn than Pierce Brosnan and more akin to Timothy Dalton, albeit without the smirk. Craig has the gravitas to pull-off the role and is utterly convincing.

Let`s face it, James Bond flicks aren’t that deep. They may have convoluted plots, but there`s little character depth and no heavy subtext commenting on the human condition. They`re spy thrillers with an ultra-cool protagonist, beautiful women, spectacular locations, amazing gadgets, global political intrigue, gambling matches, wild action and megalomaniac villains. That`s it. Yet they`re very entertaining, which is why the series has been such a hit since 1962 when ""Dr. No"" was released.

Yet, with the exception of ""On Her Majesty`s Secret Service"" (1969), there`s very little character depth. Take James himself: Women to him are only meaningful as (1) a sexual dalliance or (2) a means to fulfill his mission. I mention this to point out how ""Casino Royale"" boldly changes this. The film has character depth and shows why Bond is the way he is. For instance, there are a couple amazing conversations between James and his potential woman in the story, Vesper (Eva Green), and they`re full of insights. The dialog is snappy & intriguing and the performances are right-on.

By the way, someone complained that all the women in Bond flicks are loose and willing to sleep with any man at the drop of a hat. No, they`re just willing to sleep with James Bond, lol. I`m not saying it`s right, but it does reflect the alluring charisma of the suave Mr. Bond.

There are some thrilling action sequences, like the long, unrelenting chase at a construction site after the title credits, but there are also some quality dramatic segments. For instance, the main poker match at the titular casino is well-staged and suspenseful.

""Casino Royale"" strikes me as a mixture of the first half of ""Goldfinger"" with the serious tone of ""The Living Daylights"" & ""Licence to Kill.” Don`t expect the comic booky approach of ""You Only Live Twice,"" the cartoonish-ness of “Diamonds are Forever” or the science-fiction (and sometimes goofiness) of ""Moonraker.”

The film runs 2 hours, 24 minutes, and was shot in the Czech Republic, Venice, Bahamas and England.

GRADE: A-/B+"
3050,1,559,Man I wish they didn`t have to kill off Harry so quickly after he had just reconciled with Peter. That scene broke me so much.
2647,1,36557,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/casino-royale-spoiler-free-review

""Casino Royale is a near-perfect debut of Daniel Craig as the new James Bond. This brutal version of the famous protagonist is beautifully interpreted by Craig, who contradicted the naysayers at the time of release and delivers a phenomenal performance as the iconic 007. His witty humor, irresistible charm, and excellent line deliveries find a close match in Eva Green`s take of the ""Bond girl"", whose intelligence and strong attitude puts aside any generic, formulaic traits. Mads Mikkelsen is outstanding as always as the vulnerable antagonist, but his impact on the overall picture is slightly underwhelming. The action set pieces are worthy of belonging to blockbusters of today, holding impressive stunt work and cinematography. Martin Campbell creates one of those films I can`t pinpoint any flaws. Bond fans will feel delighted.""

Rating: A-"
2648,1,14160,"A fun and charming adventure.

<em>`Up`</em> certainly knows how to tug at the heartstrings. It creates a very meaningful story around Carl Fredricksen (Ed Asner), with the early scenes particularly standing out as superb.

I don`t overly enjoy the parts with Dug (Bob Peterson) and Kevin (Pete Docter), not that they are bad, though everything with Fredricksen, Russell (Jordan Nagai) and Charles F. Muntz (Christopher Plummer) is entertaining and/or hearty.

Asner and Nagai do terrific, in what is one of Disney`s `best of the rest` films. There is some lovely music by Michael Giacchino, too. Go watch!"
2649,1,14160,"To Christopher Plummer and Ed Asner...

RIP."
2650,1,176,"Though I tend to go for both older films (those made before 1970) and
especially so when it comes to the horror/thriller genre, I saw parts 3
and 5 upon theatrical release (yes, I know it`s really not right to see
film series out of sequence but I simply don`t care) and they were
intriguing and decent, don`t ask me why. Now that I both date a horror
film aficionado and my 13-year-old son himself is one as well, I have
decided to check out the contemporarily well-received original (I may
decide now to see the entire series, and in order, but really who`s to
say?). Instantly, such trusted, bankable actors as Cary Elwes and Danny
Glover give it credibility, just as Bette Davis and Joan Crawford gave
such films as `What Ever Happened to Baby Jane?` way back in days gone
by. This was much better than I felt parts 3 and 5 were, by the way."
2651,1,8922,I loved this movie.For it`s budget & little CGI used.It was a great thriller.I don`t consider it as horror.I`m sure many don`t agree.I have been hoping for a new movie.
2652,1,8922,"An under-appreciated horror piece from my formative years, best watched going in with no clue what you are in for.

_Final rating: ★★★½ - I strongly recommend you make the time._"
2653,1,8922,"Indeed, where did you get those eyes?

Siblings Darius and Trish are driving home from college through rural America. They have a brief run in on the road with the driver of a beat up van, later on, on the road side, they observe weird goings-on from the driver of said van, an observation that puts both of them in immense danger.

Jeepers Creepers tips its hat off to the creepy horror movies that were all the rage in the 70s and early 80s, boasting genuine suspense and characters fully formed, Jeepers Creepers is something of a refreshing antidote to the ream of horror movies available that line up teenagers purely to be slasher fodder. Lifting it just above average is the fact that our two sibling protagonists have viable discussions before venturing into the realm of horror staple requirements, although the picture is ""B"" movie in substance, it does however attempt to be credible in its story telling.

Sadly though, after a wonderfully edgy first half, the picture drops down in standard, the introduction of ""The Creeper"" may well be a necessity, but it shifts the film to such a degree, it rapidly loses its creepy momentum. Not that the second half of the film is a disaster, far from it, it`s got a scary fun vibe to it, it`s just that it promises so much, but ultimately runs out of steam. Jeepers Creepers was successful enough to spawn inferior sequels, with the ""Creeper"" of the piece firmly entering the horror hall of fame, thus an argument for the film having done its job seems totally viable, it`s just sad that it didn`t stay on the side of edgy and become a horror classic. 6/10"
2654,1,8922,"Just OK. Justin Long is his usual quirky, excellent self. Gina Philips plays the sometimes right, sometimes wrong older sister. Won`t be watching the other ones..."
2655,1,7445,"One of those films where once again there is a huge difference between the critics` and the viewers` assessment. Which one will you choose?

In the genre of war films, I`m slowly leaning towards the critic. In `Brothers` each of the characters seems overdrawn to me. No one reveals anything surprising, everyone fulfills their cliché. The story strictly follows the black and white stereotype of the situation in Afghanistan, completely disregarding being coherent. A Marine has been missing for less than a year and his family is already living 3 chapters after that?

If you`ve seen the trailer, you`ve seen the movie - because it underscores all the clichés you`re promised in a good 2 hours. On a positive note, it has become a fast paced piece of work. But I got about as excited by the production as I did watching campfire TV at night."
2656,1,37735,This movie while extremely entertaining is actually also very educational. You might discover a whole bunch of new words for your vocabulary and even learn a little bit about englisch literature. Makes me smile every time I watch it.
2657,1,37735,"Fresh comedy. Sometimes funny, but not too much. The cast is good and I like Emma Stone a lot, but she cannot pass as a high school student any more.

It could have been much better if the story would have worked better, in spite of the sometimes brilliant dialogues."
2658,1,37735,"When I first saw the trailer of Easy A, I wasn`t particularly intrigued. It looked like just another high school teenage comedy. But then I decided to watch it anyway (mostly because I wanted to know what all the fuss was about), and it turned out to be a very pleasant surprise! Coincidentally, I had just seen Emma Stone for the first time two days ago, when I watched Zombieland, and I thought to myself, ""Hey this girl seems kind of cool"". But that still wasn`t an answer as to why right now I can`t read a single magazine without seeing her face somewhere. After seeing Easy A, I finally know. This girl is FUN. She has a great talent for comedy of the driest, most sarcastic kind and a perfect sense of timing. And you`ve got to love that husky voice.

Easy A is about a girl, Olive, who`s a straight A-student with a flawless reputation, until she tells a little white lie to her best friend about how she supposedly lost her virginity to a guy that doesn`t even exist. However, things go awry when this little anecdote spreads like wildfire and all of a sudden she has a reputation of being a hussy. (This plot line demands some suspension of disbelief, because it`s obviously very hard to believe that any group of high school students would be shocked at the thought of one of their peers _*having sex*_, but whatever.) Of course, like with any rumour, it changes constantly depending on who you talk to. So before Olive knows what hit her, everybody in school thinks she slept with every guy around. Now here`s the twist: once it becomes clear that she can use this newfound reputation to her advantage, she does so to the fullest. Simply put: unpopular guys pay her to PRETEND she had sex with them. Obviously, at some point things get out of hand and she has to find a way to fix it all again.

This concept could have been really stupid, if it wasn`t for the great screenplay. It is a tribute to classic 80`s teenage films including, of course, John Hughes, and it also features some great references to The Scarlet Letter and Sylvia Plath. The dialogue is quick and witty, and the characters are all really typical people without being cliché stereotypes. Stanley Tucci is a delight as Olive`s dad, bringing the same kind of dry-as-a-bone humour to the table as his on-screen daughter. Patricia Clarkson is a wonderful actress, and as it turns out, a really funny one as well. All the actors are perfectly cast.

One of the funniest elements in Easy A is a group of Christian students, the `Jesus freaks`. The leader of this little group is a girl called Marianne, played by Amanda Bynes. She just can`t stop preaching to Olive about her `indecent behaviour` and the dialogue between the two provides some of the funniest moments throughout the film. Here`s a small foretaste; Marianne: ""There`s a higher power that will judge you for your indecency."" Olive: ""Tom Cruise?"" 

Overall, this is mostly a `chuckle` comedy rather than a `rolling over the floor laughing` comedy, though it has some really good LOL moments. And the `chuckles` are widespread.

I would definitely recommend watching Easy A if you`re in the mood for a witty, intelligent comedy about a smart, sassy girl who takes control of her own life and everybody who thinks they have a right to think badly about her.
_(September 2011)_"
2659,1,37735,"Pretty far removed from my wheelhouse, but Emma Stone makes for such a great lead, the banter-y dialogue given to the adult roles (most masterfully spoken by Stanley Tucci) is so hilarious, and the story flows so naturally from A to B to C that you can`t stop for long enough to question the flaws while you`re watching it, that there was no way I couldn`t at least give Easy A a passing grade (no pun intended).

_Final rating:★★★ - I personally recommend you give it a go._"
2660,1,27576,"Entertaining action-thriller with Angelina Jolie doing a great job again (following Mr. & Mrs. Smith) as an action heroine. The stunts are pretty well done (but don`t compare with those in the Bourne series). This didn`t do too bad at the box office (close to $300M worldwide, $110M budget) but no sequel despite this, at least the version I watched (Director`s Cut), being left open-ended. **3.75/5**"
2661,1,106,"From about 1996 to about 2009 (roughly ages 4 til 17 for those playing at home), this was my all-time favourite movie. It was the first non-pirated VHS I ever owned, and it probably informed more of my youth than I`m comfortable with admitting. _Predator_ is the sort of movie that somehow both encapsulates and transcends the 1980s, I implore anybody who unlucky enough to never have seen _Predator_ to watch it, just to fulfil the life experience.

One of only five movies that I`ve ever given a 5/5 star rating to.

_Final rating:★★★★★ – Transcendent entertainment! An all time great._"
2663,1,106,"_**Schwarzenegger vs. ""the demon who makes trophies of man"" in the Latin American jungles**_ 

An elite squad of commandos is enlisted for a mission to the jungles of Central America to rescue some VIPs after their helicopter is downed. They soon discover that they are hunted by some kind of predator… not of this world. Arnold Schwarzenegger and Carl Weathers star.

“Predator” (1987) mixes jungle action with otherworldly sci-fi for satisfying adventure/horror. The macho cast is superb, counterbalanced by Elpidia Carrillo as Anna. The flick’s iconic and uber-“cool” with exceptional jungle locations and cinematography, as well as F/X that hold up. Unfortunately, there’s little depth. It’s enjoyable as a popcorn movie, but also forgettable. Catch “Apocalypse Now” (1979) for the real deal in jungle adventure/horror.    

The film runs 1 hour, 47 minutes and was shot in southern Mexico. 

GRADE: B-/B"
2664,1,49519,"Love this movie. I find myself coming back to this one over and over. Great animation, cool creatures, fun story."
2665,1,19912,"I had low expectations when I entered the theater to see the 5th installment of the FD series, because the 4th movie was such a disappointment. But after watching it, I was surprised. First off,this movie was way,( and I mean), way better then the last two movies were. It was darker and had a lot of elements from the first movie, which I loved. I don`t want to give away too much, but I do want to say that the last scene of the movie will leave you speechless. It had me thinking, ""OMG, that was AMAZING how they came up with that twist."" One last thing I loved about this movie was that it was well planned out and thought of, unlike the forth movie which was a joke and in my opinion, shouldn`t have never been made. The deaths weren`t rushed as opposed to the deaths in the forth movie, and it gave more screen time to introduce us to the characters. Note: I will say that there is one death scene in the movie that I didn`t see coming, besides the ending. I recommend you see this movie. It might have the same theme as the first four movies, but unlike the first four, it`s on a much higher scale."
